sku,Description,price
BWF1060B.ET075,"Barracuda NIC Module 8x1G RJ45 Copper, BWF1060B",3800.00
BWF1060B.ET085,"Barracuda Spare NIC Module 2x40G QSFP+ Fiber, BWF1060B",6100.00
BWF1060B.ET091,"Barracuda Spare NIC Module 2x10G SFP+ Fiber, BWF1060B",3200.00
BWF1060B.PS029,"Barracuda Spare Power Supply Module, BWF1060B",1000.00
BWF1060B.RK022,"Barracuda Spare Rack Mount Rails, BWF1060B",280.00
CGW-T100B-PA008,Barracuda External Power Adapter 12V for SecureEdge T100 Revision B,60.00
CGW-T100B-RK015,Barracuda Rack Mount Kit for SecureEdge T100 Revision B,76.00
CGW-T200B-PA011,Barracuda External Power Adapter 19V for SecureEdge T200 Revision B,60.00
CGW-T200B-RK019,Barracuda Rack Mount Kit for SecureEdge T200 Revision B,76.00
CGW-T200C-PA013,Barracuda External Power Adapter 12V for SecureEdge T200C,58.00
CGW-T200C-RK020,Barracuda Rack Mount Kit for SecureEdge T200C,59.00
CGW-T400C-RK017,Barracuda Rack Rails for SecureEdge T400 Revision C,760.00
CGW-T600D-PS022,Barracuda Spare Power Supply Module for SecureEdge T600 Revision D,1600.00
CGW-T600D-RK017,Barracuda Spare Rackmount Rails for SecureEdge T600 Revision D,760.00
CGW-T900B-PS023,Barracuda Spare Power Supply Module for SecureEdge T900 Revision B,1600.00
CGW-T900B-RK017,Barracuda Spare Rackmount Rails for SecureEdge T900 Revision B,760.00
CGWT193A-PA009,Barracuda External Power Adapter 24V for T193A,150.00
CGWT193A-RK023,Barracuda Din Rail Clip for model T193A,75.00
CGWT93A-PA009,Barracuda External Power Adapter 24V for T93A,150.00
CGWT93A-RK023,Barracuda Din Rail Clip for model T93A,75.00
BRS600a-e,Barracuda Reporting Server Appliance 600 Energize Updates Subscription 1 Month,740.00
BRS600a-h,Barracuda Reporting Server Appliance 600 Instant Replacement Subscription 1 Month,590.00
BRS600a-p,Barracuda Reporting Server Appliance 600 Premium Support Subscription 1 Month,590.00
BRSVM600a-c,Barracuda Reporting Server Virtual License 600 (GB) Subscription 1 Month,0.00
BRSVM600a-v,Barracuda Reporting Server Virtual License 600 Subscription,2300.00
BCA-S001-EXPORT-01,Exports run by Barracuda Personnel For Customers Exporting Large Volumes of Data,13.10
BPS-RMHC-01,Barracuda Professional Services Barracuda Remote Health Check - completion within 90 days,2100.00
BPS-RMHC-CPC,Remote Health Check-Email Complete-90d comp,3700.00
BPS-RMHC-Email ADV,"Barracuda Professional Services, Remote Health Check, Email Protection, Advanced, within 90 Days",2300.00
BPS-RMHC-Email PRM,"Barracuda Professional Services, Remote Health Check, Email Protection, Premium, within 90 Days",3400.00
BPS-RMHC-Email PRMPL,"Barracuda Professional Services, Remote Health Check, Email Protection, Premium Plus, within 90 Days",7300.00
BPS-RMHC-ESC,Remote Health Check-Email Compliance-90d comp,2600.00
BPS-RMHC-TEP,Remote Health Check-Total Email Protection-90d comp,7800.00
BPS-RMHC-TES,Remote Health Check-Total Email Security-90d comp,2600.00
BPS-RMQS-01,Barracuda Professional Services Barracuda Remote Quick Start - completion within 90 days,2100.00
BPS-RMQS-CPC,Remote Quick Start-Email Complete-90d comp,3700.00
BPS-RMQS-Email ADV,"Barracuda Professional Services, Remote Quick Start, Email Protection, Advanced, within 90 Days",2300.00
BPS-RMQS-Email PRM,"Barracuda Professional Services, Remote Quick Start, Email Protection, Premium, within 90 Days",3400.00
BPS-RMQS-Email PRMPL,"Barracuda Professional Services, Remote Quick Start, Email Protection, Premium Plus, within 90 Days",7300.00
BPS-RMQS-ESC,Remote Quick Start-Email Compliance-90d comp,2600.00
BPS-RMQS-TEP,Remote Quick Start -Total Email Protection-90d comp,7800.00
BPS-RMQS-TES,Remote Quick Start -Total Email Security-90d comp,2600.00
BPS-RMUM-01,Barracuda Professional Services Barracuda Remote Update Migration - completion within 90 days,2100.00
BPS-RMUM-CPC,Remote Update Migration-Email Complete-90d comp,3700.00
BPS-RMUM-Email ADV,"Barracuda Professional Services, Remote Update Migration, Email Protection, Advanced, within 90 Days",2300.00
BPS-RMUM-Email PRM,"Barracuda Professional Services, Remote Update Migration, Email Protection, Premium, within 90 Days",3400.00
BPS-RMUM-Email PRMPL,"Barracuda Professional Services, Remote Update Migration, Email Protection, Premium Plus, within 90 Days",7300.00
BPS-RMUM-ESC,Remote Update Migration-Email Compliance-90d comp,2600.00
BPS-RMUM-TEP,Remote Update Migration-Total Email Protection-90d comp,7800.00
BPS-RMUM-TES,Remote Update Migration-Total Email Security-90d comp,2600.00
BT008,Barracuda University - Test Only/Recertification (every 2 years),360.00
EP-SAT Concrg-Campgn,"Email Protection, Security Awareness Training Concierge Campaigns, English Only, per Campaign, completion within 180 Days",2600.00
SAAS PREMIUM SUPPORT,"SaaS Premium Support, Subscription 1 Month",310.00
TRN-1 Day-Student,"Barracuda Training, Open Enrollment 1 Day, Remote or In Class, per Student, completion within 180 days",1200.00
TRN-2 Day-Student,"Barracuda Training, Open Enrollment 2 Day, Remote or In Class, per Student, completion within 180 days",1800.00
TRN-3 Day-Student,"Barracuda Training, Open Enrollment 3 Day, Remote or In Class, per Student, completion within 180 days",2800.00
TRN-Certification,"Barracuda Certification Exam, per Student, completion within 180 days",340.00
TRN-Cust-Onsite-1Day,"Barracuda Training, Custom Class, ONSITE, 10 Students, per Day, completion within 180 days",4000.00
TRN-Cust-Remote-1Day,"Barracuda Training, Custom Class, REMOTE, 10 Students, per Day, completion within 180 days",3400.00
BWF1060a-a,Barracuda Web Application Firewall Appliance 1060 Advanced Threat Protection Subscription 1 Month,6100.00
BWF1060a-bp,Barracuda Web Application Firewall 1060 Advanced Bot Protection License 1 Month,7700.00
BWF1060a-dd,Barracuda Web Application Firewall Appliance 1060 Active DDoS Prevention Subscription 1 Month,4700.00
BWF1060a-e,Barracuda Web Application Firewall Appliance 1060 Energize Updates Subscription 1 Month,4200.00
BWF1060a-h,Barracuda Web Application Firewall Appliance 1060 Instant Replacement Subscription 1 Month,3400.00
BWF1060a-p,Barracuda Web Application Firewall Appliance 1060 Premium Support Subscription 1 Month,3400.00
BWF1060b,Barracuda Web Application Firewall Appliance 1060b,181000.00
BWF1060b-c,Barracuda Web Application Firewall Appliance 1060b Cold Spare,126700.00
BWF1060b-d,Barracuda Web Application Firewall Appliance 1060b Demo,0.00
BWF1060b-dc,Barracuda Web Application Firewall Appliance 1060b Demo Conversion,181000.00
BWF1061a-a,Barracuda Web Application Firewall Appliance 1061 Advanced Threat Protection Subscription 1 Month,6100.00
BWF1061a-bp,Barracuda Web Application Firewall 1061 Advanced Bot Protection License 1 Month,7700.00
BWF1061a-dd,Barracuda Web Application Firewall Appliance 1061 Active DDoS Prevention Subscription 1 Month,4700.00
BWF1061a-e,Barracuda Web Application Firewall Appliance 1061 Energize Updates Subscription 1 Month,4200.00
BWF1061a-h,Barracuda Web Application Firewall Appliance 1061 Instant Replacement Subscription 1 Month,3400.00
BWF1061a-p,Barracuda Web Application Firewall Appliance 1061 Premium Support Subscription 1 Month,3400.00
BWF1062a-a,Barracuda Web Application Firewall Appliance 1062 Advanced Threat Protection Subscription 1 Month,6100.00
BWF1062a-bp,Barracuda Web Application Firewall 1062 Advanced Bot Protection License 1 Month,7700.00
BWF1062a-dd,Barracuda Web Application Firewall Appliance 1062 Active DDoS Prevention Subscription 1 Month,4700.00
BWF1062a-e,Barracuda Web Application Firewall Appliance 1062 Energize Updates Subscription 1 Month,4200.00
BWF1062a-h,Barracuda Web Application Firewall Appliance 1062 Instant Replacement Subscription 1 Month,3400.00
BWF1062a-p,Barracuda Web Application Firewall Appliance 1062 Premium Support Subscription 1 Month,3400.00
BWF360a,Barracuda Web Application Firewall Appliance 360,8000.00
BWF360a-bp,Barracuda Web Application Firewall 360 Advanced Bot Protection License 1 Month,340.00
BWF360a-c,Barracuda Web Application Firewall Appliance 360 Cold Spare,5600.00
BWF360a-d,Barracuda Web Application Firewall Appliance 360 Demo,0.00
BWF360a-dc,Barracuda Web Application Firewall Appliance 360 Demo Conversion,8000.00
BWF360a-dd,Barracuda Web Application Firewall Appliance 360 Active DDoS Prevention Subscription 1 Month,210.00
BWF360a-e,Barracuda Web Application Firewall Appliance 360 Energize Updates Subscription 1 Month,200.00
BWF360a-h,Barracuda Web Application Firewall Appliance 360 Instant Replacement Subscription 1 Month,160.00
BWF360a-p,Barracuda Web Application Firewall Appliance 360 Premium Support Subscription 1 Month,160.00
BWF460a,Barracuda Web Application Firewall Appliance 460,11300.00
BWF460a-bp,Barracuda Web Application Firewall 460 Advanced Bot Protection License 1 Month,480.00
BWF460a-c,Barracuda Web Application Firewall Appliance 460 Cold Spare,7910.00
BWF460a-d,Barracuda Web Application Firewall Appliance 460 Demo,0.00
BWF460a-dc,Barracuda Web Application Firewall Appliance 460 Demo Conversion,11300.00
BWF460a-dd,Barracuda Web Application Firewall Appliance 460 Active DDoS Prevention Subscription 1 Month,300.00
BWF460a-e,Barracuda Web Application Firewall Appliance 460 Energize Updates Subscription 1 Month,280.00
BWF460a-h,Barracuda Web Application Firewall Appliance 460 Instant Replacement Subscription 1 Month,230.00
BWF460a-p,Barracuda Web Application Firewall Appliance 460 Premium Support Subscription 1 Month,230.00
BWF660a-a,Barracuda Web Application Firewall Appliance 660 Advanced Threat Protection Subscription 1 Month,550.00
BWF660a-bp,Barracuda Web Application Firewall 660 Advanced Bot Protection License 1 Month,670.00
BWF660a-dd,Barracuda Web Application Firewall Appliance 660 Active DDoS Prevention Subscription 1 Month,410.00
BWF660a-e,Barracuda Web Application Firewall Appliance 660 Energize Updates Subscription 1 Month,380.00
BWF660a-h,Barracuda Web Application Firewall Appliance 660 Instant Replacement Subscription 1 Month,310.00
BWF660a-p,Barracuda Web Application Firewall Appliance 660 Premium Support Subscription 1 Month,310.00
BWF660b,Barracuda Web Application Firewall Appliance 660b,16000.00
BWF660b-c,Barracuda Web Application Firewall Appliance 660b Cold Spare,11200.00
BWF660b-d,Barracuda Web Application Firewall Appliance 660b Demo,0.00
BWF660b-dc,Barracuda Web Application Firewall Appliance 660b Demo Conversion,16000.00
BWF860a-a,Barracuda Web Application Firewall Appliance 860 Advanced Threat Protection Subscription 1 Month,1500.00
BWF860a-bp,Barracuda Web Application Firewall 860 Advanced Bot Protection License 1 Month,1700.00
BWF860a-dd,Barracuda Web Application Firewall Appliance 860 Active DDoS Prevention Subscription 1 Month,1000.00
BWF860a-e,Barracuda Web Application Firewall Appliance 860 Energize Updates Subscription 1 Month,920.00
BWF860a-h,Barracuda Web Application Firewall Appliance 860 Instant Replacement Subscription 1 Month,750.00
BWF860a-p,Barracuda Web Application Firewall Appliance 860 Premium Support Subscription 1 Month,750.00
BWF860C,Barracuda Web Application Firewall 860,39500.00
BWF860C-c,Barracuda Web Application Firewall 860 Cold Spare,27650.00
BWF860C-d,Barracuda Web Application Firewall 860 Demo,0.00
BWF860C-dc,Barracuda Web Application Firewall 860 Demo Conversion,39500.00
BWF861a-a,Barracuda Web Application Firewall Appliance 861 Advanced Threat Protection Subscription 1 Month,1500.00
BWF861a-bp,Barracuda Web Application Firewall 860 w/ bypass Advanced Bot Protection License 1 Month,1700.00
BWF861a-dd,Barracuda Web Application Firewall Appliance 861 Active DDoS Prevention Subscription 1 Month,1000.00
BWF861a-e,Barracuda Web Application Firewall Appliance 861 Energize Updates Subscription 1 Month,920.00
BWF861a-h,Barracuda Web Application Firewall Appliance 861 Instant Replacement Subscription 1 Month,750.00
BWF861a-p,Barracuda Web Application Firewall Appliance 861 Premium Support Subscription 1 Month,750.00
BWF861C,Barracuda Web Application Firewall 861 w/bypass,39500.00
BWF861C-c,Barracuda Web Application Firewall 861 w/bypass Cold Spare,27650.00
BWF861C-d,Barracuda Web Application Firewall 861 w/bypass Demo,0.00
BWF861C-dc,Barracuda Web Application Firewall 861 w/bypass Demo Conversion,39500.00
BWF862a-a,Barracuda Web Application Firewall Appliance 862 Advanced Threat Protection Subscription 1 Month,1600.00
BWF862a-bp,Barracuda Web Application Firewall 860 w/ Fiber NIC & bypass Advanced Bot Protection License 1 Month,2000.00
BWF862a-dd,Barracuda Web Application Firewall Appliance 862 Active DDoS Prevention Subscription 1 Month,1200.00
BWF862a-e,Barracuda Web Application Firewall Appliance 862 Energize Updates Subscription 1 Month,980.00
BWF862a-h,Barracuda Web Application Firewall Appliance 862 Instant Replacement Subscription 1 Month,800.00
BWF862a-p,Barracuda Web Application Firewall Appliance 862 Premium Support Subscription 1 Month,800.00
BWF862C,Barracuda Web Application Firewall 862 w/Fiber NIC & Bypass,42800.00
BWF862C-c,Barracuda Web Application Firewall 862 w/Fiber NIC & Bypass Cold Spare,29960.00
BWF862C-d,Barracuda Web Application Firewall 862 w/Fiber NIC & Bypass Demo,0.00
BWF862C-dc,Barracuda Web Application Firewall 862 w/Fiber NIC & Bypass Demo Conversion,42800.00
BWF960a-a,Barracuda Web Application Firewall Appliance 960 Advanced Threat Protection Subscription 1 Month,2000.00
BWF960a-bp,Barracuda Web Application Firewall 960 Advanced Bot Protection License 1 Month,2600.00
BWF960a-dd,Barracuda Web Application Firewall Appliance 960 Active DDoS Prevention Subscription 1 Month,1500.00
BWF960a-e,Barracuda Web Application Firewall Appliance 960 Energize Updates Subscription 1 Month,1400.00
BWF960a-h,Barracuda Web Application Firewall Appliance 960 Instant Replacement Subscription 1 Month,1100.00
BWF960a-p,Barracuda Web Application Firewall Appliance 960 Premium Support Subscription 1 Month,1100.00
BWF960D,Barracuda Web Application Firewall 960,56000.00
BWF960D-c,Barracuda Web Application Firewall 960 Cold Spare,39200.00
BWF960D-d,Barracuda Web Application Firewall 960 Demo,0.00
BWF960D-dc,Barracuda Web Application Firewall 960 Demo Conversion,56000.00
BWF961a-a,Barracuda Web Application Firewall Appliance 961 Advanced Threat Protection Subscription 1 Month,2000.00
BWF961a-bp,Barracuda Web Application Firewall 961 w/ bypass Advanced Bot Protection License 1 Month,2600.00
BWF961a-dd,Barracuda Web Application Firewall Appliance 961 Active DDoS Prevention Subscription 1 Month,1500.00
BWF961a-e,Barracuda Web Application Firewall Appliance 961 Energize Updates Subscription 1 Month,1400.00
BWF961a-h,Barracuda Web Application Firewall Appliance 961 Instant Replacement Subscription 1 Month,1100.00
BWF961a-p,Barracuda Web Application Firewall Appliance 961 Premium Support Subscription 1 Month,1100.00
BWF961D,Barracuda Web Application Firewall 961 w/bypass,56000.00
BWF961D-c,Barracuda Web Application Firewall 961 w/bypass Cold Spare,39200.00
BWF961D-d,Barracuda Web Application Firewall 961 w/bypass Demo,0.00
BWF961D-dc,Barracuda Web Application Firewall 961 w/bypass Demo Conversion,56000.00
BWF964a-a,Barracuda Web Application Firewall Appliance 964 Advanced Threat Protection Subscription 1 Month,2600.00
BWF964a-bp,Barracuda Web Application Firewall 964 Advanced Bot Protection License 1 Month,3100.00
BWF964a-dd,Barracuda Web Application Firewall Appliance 964 Active DDoS Prevention Subscription 1 Month,1900.00
BWF964a-e,Barracuda Web Application Firewall Appliance 964 Energize Updates Subscription 1 Month,1700.00
BWF964a-h,Barracuda Web Application Firewall Appliance 964 Instant Replacement Subscription 1 Month,1400.00
BWF964a-p,Barracuda Web Application Firewall Appliance 964 Premium Support Subscription 1 Month,1400.00
BWF964D,Barracuda Web Application Firewall 964 w/Fiber NIC & Bypass,72000.00
BWF964D-c,Barracuda Web Application Firewall 964 w/Fiber NIC & Bypass Cold Spare,50400.00
BWF964D-d,Barracuda Web Application Firewall 964 w/Fiber NIC & Bypass Demo,0.00
BWF964D-dc,Barracuda Web Application Firewall 964 w/Fiber NIC & Bypass Demo Conversion,72000.00
BWFCAW001a,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 1,0.00
BWFCAW001a-bp,Barracuda CloudGen WAF Subscription for Amazon Web Services Level 1 - Advanced Bot Protection License 1 Month,320.00
BWFCAW001a-dc,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 1 Demo Conversion,0.00
BWFCAW001a-dd,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 1 Active DDoS Prevention Subscription 1 Month,180.00
BWFCAW001a-p,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 1 Premium Support Subscription 1 Month,130.00
BWFCAW001a-v,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 1 Virtual Subscription,570.00
BWFCAW005a,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 5,0.00
BWFCAW005a-a,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 5 Advanced Threat Protection Subscription 1 Month,300.00
BWFCAW005a-bp,Barracuda CloudGen WAF Subscription for Amazon Web Services Level 5 - Advanced Bot Protection License 1 Month,390.00
BWFCAW005a-dc,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 5 Demo Conversion,0.00
BWFCAW005a-dd,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 5 Active DDoS Prevention Subscription 1 Month,230.00
BWFCAW005a-p,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 5 Premium Support Subscription 1 Month,160.00
BWFCAW005a-v,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 5 Virtual Subscription,720.00
BWFCAW010a,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 10,0.00
BWFCAW010a-a,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 10 Advanced Threat Protection Subscription 1 Month,380.00
BWFCAW010a-bp,Barracuda CloudGen WAF Subscription for Amazon Web Services Level 10 - Advanced Bot Protection License 1 Month,530.00
BWFCAW010a-dc,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 10 Demo Conversion,0.00
BWFCAW010a-dd,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 10 Active DDoS Prevention Subscription 1 Month,300.00
BWFCAW010a-p,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 10 Premium Support Subscription 1 Month,210.00
BWFCAW010a-v,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 10 Virtual Subscription,950.00
BWFCAW015a,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 15,0.00
BWFCAW015a-a,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 15 Advanced Threat Protection Subscription 1 Month,650.00
BWFCAW015a-bp,Barracuda CloudGen WAF Subscription for Amazon Web Services Level 15 - Advanced Bot Protection License 1 Month,890.00
BWFCAW015a-dc,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 15 Demo Conversion,0.00
BWFCAW015a-dd,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 15 Active DDoS Prevention Subscription 1 Month,500.00
BWFCAW015a-p,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 15 Premium Support Subscription 1 Month,360.00
BWFCAW015a-v,Barracuda CloudGen Web Application Firewall Amazon Web Services Level 15 Virtual Subscription,1700.00
BWFCAZ001a,Barracuda CloudGen Web Application Firewall Azure Level 1,0.00
BWFCAZ001a-bp,Barracuda CloudGen WAF Subscription for Microsoft Azure Level 1 - Advanced Bot Protection License 1 Month,320.00
BWFCAZ001a-dc,Barracuda CloudGen Web Application Firewall Azure Level 1 Demo Conversion,0.00
BWFCAZ001a-dd,Barracuda CloudGen Web Application Firewall Azure Level 1 Active DDoS Prevention Subscription 1 Month,180.00
BWFCAZ001a-p,Barracuda CloudGen Web Application Firewall Azure Level 1 Premium Support Subscription 1 Month,130.00
BWFCAZ001a-v,Barracuda CloudGen Web Application Firewall Azure Level 1 Virtual Subscription,570.00
BWFCAZ005a,Barracuda CloudGen Web Application Firewall Azure Level 5,0.00
BWFCAZ005a-a,Barracuda CloudGen Web Application Firewall Azure Level 5 Advanced Threat Protection Subscription 1 Month,300.00
BWFCAZ005a-bp,Barracuda CloudGen WAF Subscription for Microsoft Azure Level 5 - Advanced Bot Protection License 1 Month,390.00
BWFCAZ005a-dc,Barracuda CloudGen Web Application Firewall Azure Level 5 Demo Conversion,0.00
BWFCAZ005a-dd,Barracuda CloudGen Web Application Firewall Azure Level 5 Active DDoS Prevention Subscription 1 Month,230.00
BWFCAZ005a-p,Barracuda CloudGen Web Application Firewall Azure Level 5 Premium Support Subscription 1 Month,160.00
BWFCAZ005a-v,Barracuda CloudGen Web Application Firewall Azure Level 5 Virtual Subscription,720.00
BWFCAZ010a,Barracuda CloudGen Web Application Firewall Azure Level 10,0.00
BWFCAZ010a-a,Barracuda CloudGen Web Application Firewall Azure Level 10 Advanced Threat Protection Subscription 1 Month,380.00
BWFCAZ010a-bp,Barracuda CloudGen WAF Subscription for Microsoft Azure Level 10 - Advanced Bot Protection License 1 Month,530.00
BWFCAZ010a-dc,Barracuda CloudGen Web Application Firewall Azure Level 10 Demo Conversion,0.00
BWFCAZ010a-dd,Barracuda CloudGen Web Application Firewall Azure Level 10 Active DDoS Prevention Subscription 1 Month,300.00
BWFCAZ010a-p,Barracuda CloudGen Web Application Firewall Azure Level 10 Premium Support Subscription 1 Month,210.00
BWFCAZ010a-v,Barracuda CloudGen Web Application Firewall Azure Level 10 Virtual Subscription,950.00
BWFCAZ015a,Barracuda CloudGen Web Application Firewall Azure Level 15,0.00
BWFCAZ015a-a,Barracuda CloudGen Web Application Firewall Azure Level 15 Advanced Threat Protection Subscription 1 Month,650.00
BWFCAZ015a-bp,Barracuda CloudGen WAF Subscription for Microsoft Azure Level 15 - Advanced Bot Protection License 1 Month,890.00
BWFCAZ015a-dc,Barracuda CloudGen Web Application Firewall Azure Level 15 Demo Conversion,0.00
BWFCAZ015a-dd,Barracuda CloudGen Web Application Firewall Azure Level 15 Active DDoS Prevention Subscription 1 Month,500.00
BWFCAZ015a-p,Barracuda CloudGen Web Application Firewall Azure Level 15 Premium Support Subscription 1 Month,360.00
BWFCAZ015a-v,Barracuda CloudGen Web Application Firewall Azure Level 15 Virtual Subscription,1700.00
BWFCGC001a,Barracuda CloudGen Web Application Firewall Google Cloud Level 1,0.00
BWFCGC001a-bp,Barracuda CloudGen WAF Subscription for Google Google Cloud Level 1 - Advanced Bot Protection License 1 Month,320.00
BWFCGC001a-dc,Barracuda CloudGen Web Application Firewall Google Cloud Level 1 Demo Conversion,0.00
BWFCGC001a-dd,Barracuda CloudGen Web Application Firewall Google Cloud Level 1 Active DDoS Prevention Subscription 1 Month,180.00
BWFCGC001a-p,Barracuda CloudGen Web Application Firewall Google Cloud Level 1 Premium Support Subscription 1 Month,130.00
BWFCGC001a-v,Barracuda CloudGen Web Application Firewall Google Cloud Level 1 Virtual Subscription,570.00
BWFCGC005a,Barracuda CloudGen Web Application Firewall Google Cloud Level 5,0.00
BWFCGC005a-a,Barracuda CloudGen Web Application Firewall Google Cloud Level 5 Advanced Threat Protection Subscription 1 Month,300.00
BWFCGC005a-bp,Barracuda CloudGen WAF Subscription for Google Google Cloud Level 5 - Advanced Bot Protection License 1 Month,390.00
BWFCGC005a-dc,Barracuda CloudGen Web Application Firewall Google Cloud Level 5 Demo Conversion,0.00
BWFCGC005a-dd,Barracuda CloudGen Web Application Firewall Google Cloud Level 5 Active DDoS Prevention Subscription 1 Month,230.00
BWFCGC005a-p,Barracuda CloudGen Web Application Firewall Google Cloud Level 5 Premium Support Subscription 1 Month,160.00
BWFCGC005a-v,Barracuda CloudGen Web Application Firewall Google Cloud Level 5 Virtual Subscription,720.00
BWFCGC010a,Barracuda CloudGen Web Application Firewall Google Cloud Level 10,0.00
BWFCGC010a-a,Barracuda CloudGen Web Application Firewall Google Cloud Level 10 Advanced Threat Protection Subscription 1 Month,380.00
BWFCGC010a-bp,Barracuda CloudGen WAF Subscription for Google Google Cloud Level 10 - Advanced Bot Protection License 1 Month,530.00
BWFCGC010a-dc,Barracuda CloudGen Web Application Firewall Google Cloud Level 10 Demo Conversion,0.00
BWFCGC010a-dd,Barracuda CloudGen Web Application Firewall Google Cloud Level 10 Active DDoS Prevention Subscription 1 Month,300.00
BWFCGC010a-p,Barracuda CloudGen Web Application Firewall Google Cloud Level 10 Premium Support Subscription 1 Month,210.00
BWFCGC010a-v,Barracuda CloudGen Web Application Firewall Google Cloud Level 10 Virtual Subscription,950.00
BWFCGC015a,Barracuda CloudGen Web Application Firewall Google Cloud Level 15,0.00
BWFCGC015a-a,Barracuda CloudGen Web Application Firewall Google Cloud Level 15 Advanced Threat Protection Subscription 1 Month,650.00
BWFCGC015a-bp,Barracuda CloudGen WAF Subscription for Google Google Cloud Level 15 - Advanced Bot Protection License 1 Month,890.00
BWFCGC015a-dc,Barracuda CloudGen Web Application Firewall Google Cloud Level 15 Demo Conversion,0.00
BWFCGC015a-dd,Barracuda CloudGen Web Application Firewall Google Cloud Level 15 Active DDoS Prevention Subscription 1 Month,500.00
BWFCGC015a-p,Barracuda CloudGen Web Application Firewall Google Cloud Level 15 Premium Support Subscription 1 Month,360.00
BWFCGC015a-v,Barracuda CloudGen Web Application Firewall Google Cloud Level 15 Virtual Subscription,1700.00
BWFV360a,Barracuda Web Application Firewall Virtual License 360,0.00
BWFV360a-bp,Barracuda Web Application Firewall 360Vx Base Advanced Bot Protection License 1 Month,170.00
BWFV360a-dc,Barracuda Web Application Firewall Virtual License 360 Demo Conversion,0.00
BWFV360a-dd,Barracuda Web Application Firewall Virtual License 360 Active DDoS Prevention Subscription 1 Month,110.00
BWFV360a-p,Barracuda Web Application Firewall Virtual License 360 Premium Support Subscription 1 Month,76.00
BWFV360a-v,Barracuda Web Application Firewall Virtual License 360 Subscription,340.00
BWFV460a,Barracuda Web Application Firewall Virtual License 460,0.00
BWFV460a-bp,Barracuda Web Application Firewall 460Vx Base Advanced Bot Protection License 1 Month,260.00
BWFV460a-dc,Barracuda Web Application Firewall Virtual License 460 Demo Conversion,0.00
BWFV460a-dd,Barracuda Web Application Firewall Virtual License 460 Active DDoS Prevention Subscription 1 Month,150.00
BWFV460a-p,Barracuda Web Application Firewall Virtual License 460 Premium Support Subscription 1 Month,110.00
BWFV460a-v,Barracuda Web Application Firewall Virtual License 460 Subscription,480.00
BWFV660a,Barracuda Web Application Firewall Virtual License 660,0.00
BWFV660a-a,Barracuda Web Application Firewall Virtual License 660 Advanced Threat Protection Subscription 1 Month,290.00
BWFV660a-bp,Barracuda Web Application Firewall 660Vx Base Advanced Bot Protection License 1 Month,340.00
BWFV660a-dc,Barracuda Web Application Firewall Virtual License 660 Demo Conversion,0.00
BWFV660a-dd,Barracuda Web Application Firewall Virtual License 660 Active DDoS Prevention Subscription 1 Month,200.00
BWFV660a-k,Barracuda Web Application Firewall Virtual License 660 License Additional Core,370.00
BWFV660a-p,Barracuda Web Application Firewall Virtual License 660 Premium Support Subscription 1 Month,150.00
BWFV660a-v,Barracuda Web Application Firewall Virtual License 660 Subscription,660.00
BWFV660a-x,Barracuda Web Application Firewall Virtual License 660 Premium Support Additional Core Subscription 1 Month,76.00
BWFV760a,Barracuda Web Application Firewall Virtual License 760,0.00
BWFV760a-a,Barracuda Web Application Firewall Virtual License 760 Advanced Threat Protection Subscription 1 Month,440.00
BWFV760a-bp,Barracuda Web Application Firewall 760Vx Advanced Bot Protection License 1 Month,560.00
BWFV760a-dc,Barracuda Web Application Firewall Virtual License 760 Demo Conversion,0.00
BWFV760a-dd,Barracuda Web Application Firewall Virtual License 760 Active DDoS Prevention Subscription 1 Month,340.00
BWFV760a-p,Barracuda Web Application Firewall Virtual License 760 Premium Support Subscription 1 Month,270.00
BWFV760a-v,Barracuda Web Application Firewall Virtual License 760 Subscription,1200.00
BWFV860a,Barracuda Web Application Firewall Virtual License 860,0.00
BWFV860a-a,Barracuda Web Application Firewall Virtual License 860 Advanced Threat Protection Subscription 1 Month,610.00
BWFV860a-bp,Barracuda Web Application Firewall 860Vx Advanced Bot Protection License 1 Month,760.00
BWFV860a-dc,Barracuda Web Application Firewall Virtual License 860 Demo Conversion,0.00
